0,cnName,name,rarity,fullImgUrl,type,race,cost
1369,翡翠掠夺者,Emerald Reaver,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__UNG_803_zhCN_EmeraldReaver.png,minion,beast,1
1370,恩佐斯,N'Zot,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_133_zhCN_NZoththeCorruptor.png,minion,,10
1371,破铜烂铁机器人,Unpowered Steambot,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GIL_809_zhCN_UnpoweredSteambot.png,minion,meths,4
1372,恶毒铁匠,Spiteful Smith,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_221_zhCN_SpitefulSmith.png,minion,,5
1373,胡桃精,Walnut Sprite,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GIL_680_zhCN_WalnutSprite.png,minion,,3
1374,牛头人战士,Tauren Warrior,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_390_zhCN_TaurenWarrior.png,minion,,3
1375,鸟禽守护者,Avian Watcher,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__KAR_037_zhCN_AvianWatcher.png,minion,,5
1376,低阶侍从,Lowly Squire,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__AT_082_zhCN_LowlySquire.png,minion,,1
1377,湖之仙女,Maiden of the Lake,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__AT_085_zhCN_MaidenoftheLake.png,minion,,4
1378,波戈蒙斯塔,The Boogeymonster,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_300_zhCN_TheBoogeymonster.png,minion,,8
1379,沼泽飞龙,Marsh Drake,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GIL_683_zhCN_MarshDrake.png,minion,dragon,3
1380,馆长,The Curator,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__KAR_061_zhCN_TheCurator.png,minion,meths,7
1381,泥沼狩猎者,Muck Hunter,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GIL_682_zhCN_MuckHunter.png,minion,,5
1382,远古暗影,Ancient Shade,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOE_110_zhCN_AncientShade.png,minion,,4
1383,银色骑手,Argent Horserider,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__AT_087_zhCN_ArgentHorserider.png,minion,,3
1384,穆戈尔的勇士,Mogor's Champion,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__AT_088_zhCN_MogorsChampion.png,minion,,6
1385,焦油爬行者,Tar Creeper,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__UNG_928_zhCN_TarCreeper.png,minion,elemental,3
1386,庆典司仪,Master of Ceremonies,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__AT_117_zhCN_MasterofCeremonies.png,minion,,3
1387,剑齿追猎者,Sabretooth Stalker,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__UNG_812_zhCN_SabretoothStalker.png,minion,beast,6
1388,白骨卫士军官,Boneguard Lieutenant,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__AT_089_zhCN_BoneguardLieutenant.png,minion,,2
1389,葛拉卡爬行蟹,Golakka Crawler,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__UNG_807_zhCN_GolakkaCrawler.png,minion,beast,2
1390,卡利莫斯的仆从,Servant of Kalimos,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__UNG_816_zhCN_ServantofKalimos.png,minion,elemental,5
1391,摩天龙,Ultrasaur,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__UNG_806_zhCN_Ultrasaur.png,minion,beast,10
1392,倔强的蜗牛,Stubborn Gastropod,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__UNG_808_zhCN_StubbornGastropod.png,minion,beast,2
1393,暗金教信使,Kabal Courier,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_649_zhCN_KabalCourier.png,minion,,3
1394,犯罪高手,Big-Time Racketeer,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_648_zhCN_BigTimeRacketeer.png,minion,,6
1395,吹箭鱼人,Blowgill Sniper,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_647_zhCN_BlowgillSniper.png,minion,murloc,2
1396,后街男巫,Backstreet Leper,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_646_zhCN_BackstreetLeper.png,minion,,3
1397,负伤剑圣,Injured Blademaster,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_181_zhCN_InjuredBlademaster.png,minion,,3
1398,发条强盗机器人,Wind-up Burglebot,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_025_zhCN_WindupBurglebot.png,minion,meths,6
1399,银色指挥官,Argent Commander,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_067_zhCN_ArgentCommander.png,minion,,6
1400,艾雅·黑掌,Aya Blackpaw,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_902_zhCN_AyaBlackpaw.png,minion,,6
1401,工程师学徒,Novice Engineer,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_015_zhCN_NoviceEngineer.png,minion,,2
1402,蛇发女妖佐拉,Zola the Gorgon,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_516_zhCN_ZolatheGorgon.png,minion,,3
1403,狼骑兵,Wolfrider,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_124_zhCN_Wolfrider.png,minion,,3
1404,狗头人学徒,Kobold Apprentice,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_347_zhCN_KoboldApprentice.png,minion,,3
1405,猢狲医者,Hozen Healer,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_067_zhCN_HozenHealer.png,minion,,4
1406,鱼人招潮者,Murloc Tidecaller,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_509_zhCN_MurlocTidecaller.png,minion,murloc,1
1407,邪骨骷髅,Wicked Skeleton,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_904_zhCN_WickedSkeleton.png,minion,,4
1408,血虫,Bloodworm,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_905_zhCN_Bloodworm.png,minion,beast,5
1409,硬壳甲虫,Plated Beetle,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_413_zhCN_PlatedBeetle.png,minion,beast,2
1410,送葬者,Undertaker,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__FP1_028_zhCN_Undertaker.png,minion,,1
1411,杂耍小鬼,Street Trickster,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_039_zhCN_StreetTrickster.png,minion,demon,3
1412,污手街情报员,Grimestreet Informant,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CFM_321_zhCN_GrimestreetInformant.png,minion,,2
1413,瑞文戴尔男爵,Baron Rivendare,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__FP1_031_zhCN_BaronRivendare.png,minion,,4
1414,风险投资公司雇佣兵,Venture Co. Mercenary,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_227_zhCN_VentureCoMercenary.png,minion,,5
1415,舞动之剑,Dancing Swords,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__FP1_029_zhCN_DancingSwords.png,minion,,3
1416,洛欧塞布,Loatheb,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__FP1_030_zhCN_Loatheb.png,minion,,5
1417,幻影海盗,Phantom Freebooter,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_018_zhCN_PhantomFreebooter.png,minion,pirate,4
1418,骷髅法师,Skelemancer,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_019_zhCN_Skelemancer.png,minion,,5
1419,恩佐斯的子嗣,Spawn of N'Zoth,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_256_zhCN_SpawnofNZoth.png,minion,,3
1420,沼泽龙蛋,Swamp Dragon Egg,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GIL_816_zhCN_SwampDragonEgg.png,minion,,1
1421,凶猛的聒噪怪,Feral Gibberer,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_218_zhCN_FeralGibberer.png,minion,,1
1422,塔达拉姆王子,Prince Taldaram,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_852_zhCN_PrinceTaldaram.png,minion,,3
1423,冰风雪人,Chillwind Yeti,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_182_zhCN_ChillwindYeti.png,minion,,4
1424,凯雷塞斯王子,Prince Keleseth,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_851_zhCN_PrinceKeleseth.png,minion,,2
1425,铁喙猫头鹰,Ironbeak Owl,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_203_zhCN_IronbeakOwl.png,minion,beast,3
1426,霜狼督军,Frostwolf Warlord,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_226_zhCN_FrostwolfWarlord.png,minion,,5
1427,瓦拉纳王子,Prince Valanar,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_853_zhCN_PrinceValanar.png,minion,,4
1428,腐肉食尸鬼,Flesheating Ghoul,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__tt_004_zhCN_FlesheatingGhoul.png,minion,,3
1429,厄运召唤者,Doomcaller,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_255_zhCN_Doomcaller.png,minion,,8
1430,奥秘吞噬者,Eater of Secrets,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_254_zhCN_EaterofSecrets.png,minion,,4
1431,阳焰瓦格里,Sunborne Val'kyr,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_028_zhCN_SunborneValkyr.png,minion,,5
1432,深蓝刃鳞龙人,Cobalt Scalebane,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_029_zhCN_CobaltScalebane.png,minion,dragon,5
1433,纳特·帕格,Nat Pagle,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_557_zhCN_NatPagle.png,minion,,2
1434,暗夜嗥狼,Night Howler,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_031_zhCN_NightHowler.png,minion,,4
1435,制毒师,Venomancer,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_032_zhCN_Venomancer.png,minion,,5
1436,齿轮大师,Cogmaster,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GVG_013_zhCN_Cogmaster.png,minion,,1
1437,托瓦格尔国王,King Togwaggle,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_541_zhCN_KingTogwaggle.png,minion,,8
1438,精灵弓箭手,Elven Archer,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_189_zhCN_ElvenArcher.png,minion,,1
1439,欧克哈特大师,Master Oakheart,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_521_zhCN_MasterOakheart.png,minion,,9
1440,叫嚣的中士,Abusive Sergeant,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_188_zhCN_AbusiveSergeant.png,minion,,1
1441,游学者周卓,Lorewalker Cho,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_100_zhCN_LorewalkerCho.png,minion,,2
1442,冷酷的死灵法师,Grim Necromancer,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_026_zhCN_GrimNecromancer.png,minion,,4
1443,暮光幼龙,Twilight Drake,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_043_zhCN_TwilightDrake.png,minion,dragon,4
1444,穴居人食菌者,Trogg Gloomeater,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_315_zhCN_TroggGloomeater.png,minion,,5
1445,机械跃迁者,Mechwarper,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GVG_006_zhCN_Mechwarper.png,minion,meths,2
1446,白骨幼龙,Bone Drake,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_027_zhCN_BoneDrake.png,minion,dragon,6
1447,异变的狗头人,Evolved Kobold,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_082_zhCN_EvolvedKobold.png,minion,,4
1448,炎魔之王拉格纳罗斯,Ragnaros the Firelord,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_298_zhCN_RagnarostheFirelord.png,minion,elemental,8
1449,藏宝海湾保镖,Booty Bay Bodyguard,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_187_zhCN_BootyBayBodyguard.png,minion,,5
1450,异种群居蝎,Silithid Swarmer,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_034_zhCN_SilithidSwarmer.png,minion,beast,3
1451,雪鳍企鹅,Snowflipper Penguin,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_023_zhCN_SnowflipperPenguin.png,minion,beast,0
1452,绿洲钳嘴龟,Oasis Snapjaw,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_119_zhCN_OasisSnapjaw.png,minion,beast,4
1453,厄运鼹鼠,Dire Mole,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_258_zhCN_DireMole.png,minion,beast,1
1454,骷髅捣蛋鬼,Rattling Rascal,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_025_zhCN_RattlingRascal.png,minion,,4
1455,食肉魔块,Carnivorous Cube,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_161_zhCN_CarnivorousCube.png,minion,,5
1456,熔核巨人,Molten Giant,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_620_zhCN_MoltenGiant.png,minion,,20
1457,狂奔科多兽,Stampeding Kodo,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__NEW1_041_zhCN_StampedingKodo.png,minion,beast,5
1458,紫罗兰教师,Violet Teacher,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__NEW1_026_zhCN_VioletTeacher.png,minion,,4
1459,奥妮克希亚,Onyxia,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_562_zhCN_Onyxia.png,minion,dragon,9
1460,无面蹒跚者,Faceless Shambler,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_174_zhCN_FacelessShambler.png,minion,,4
1461,远古造物之血,Blood of The Ancient One,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__OG_173_zhCN_BloodofTheAncientOne.png,minion,,9
1462,摧心者,Mindbreaker,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_902_zhCN_Mindbreaker.png,minion,,3
1463,被诅咒的门徒,Cursed Disciple,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_233_zhCN_CursedDisciple.png,minion,,4
1464,“老狐狸”马林,Marin the Fox,legendary,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_357_zhCN_MarintheFox.png,minion,,8
1465,淡水鳄,River Crocolisk,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_120_zhCN_RiverCrocolisk.png,minion,beast,2
1466,暴怒的狼人,Raging Worgen,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_412_zhCN_RagingWorgen.png,minion,,3
1467,战利品贮藏者,Loot Hoarder,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_096_zhCN_LootHoarder.png,minion,,2
1468,恶毒的召唤师,Spiteful Summoner,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_539_zhCN_SpitefulSummoner.png,minion,,6
1469,寒光智者,Coldlight Oracle,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_050_zhCN_ColdlightOracle.png,minion,murloc,3
1470,狂野炎术师,Wild Pyromancer,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__NEW1_020_zhCN_WildPyromancer.png,minion,,2
1471,铸剑师,Master Swordsmith,rare,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__NEW1_037_zhCN_MasterSwordsmith.png,minion,,2
1472,南瓜农夫,Pumpkin Peasant,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__GIL_201_zhCN_PumpkinPeasant.png,minion,,3
1473,驯龙师,Dragonhatcher,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__LOOT_540_zhCN_Dragonhatcher.png,minion,,9
1474,达卡莱附魔师,Drakkari Enchanter,epic,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_901_zhCN_DrakkariEnchanter.png,minion,,3
1475,死灵恶鬼,Necrotic Geist,common,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__ICC_900_zhCN_NecroticGeist.png,minion,,6
1476,剃刀猎手,Razorfen Hunter,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__CS2_196_zhCN_RazorfenHunter.png,minion,,3
1477,酸性沼泽软泥怪,Acidic Swamp Ooze,normal,http://hearthstone.nos.netease.com/1/hscards/NEUTRAL__EX1_066_zhCN_AcidicSwampOoze.png,minion,,2
1478,精灵咏唱者,Elven Minstrel,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__LOOT_211_zhCN_ElvenMinstrel.png,minion,,4
1479,修补匠的磨刀油,Tinker's Sharpsword Oil,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GVG_022_zhCN_TinkersSharpswordOil.png,spell,,4
1480,背叛,Betrayal,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__EX1_126_zhCN_Betrayal.png,spell,,2
1481,闪避,Evasion,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__LOOT_214_zhCN_Evasion.png,spell,,2
1482,幻觉,Hallucination,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__UNG_856_zhCN_Hallucination.png,spell,,1
1483,劫持者,Kidnapper,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__NEW1_005_zhCN_Kidnapper.png,minion,,6
1484,苔丝·格雷迈恩,Tess Greymane,legendary,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GIL_598_zhCN_TessGreymane.png,minion,,8
1485,黑铁潜藏者,Dark Iron Skulker,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__BRM_008_zhCN_DarkIronSkulker.png,minion,,5
1486,暗影之刃,Shadowblade,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__ICC_850_zhCN_Shadowblade.png,weapon,,3
1487,伪装大师,Master of Disguise,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__NEW1_014_zhCN_MasterofDisguise.png,minion,,4
1488,收集者沙库尔,Shak,legendary,http://hearthstone.nos.netease.com/1/hscards/ROGUE__CFM_781_zhCN_ShakutheCollector.png,minion,,3
1489,青玉游荡者,Jade Swarmer,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__CFM_691_zhCN_JadeSwarmer.png,minion,,2
1490,叛变,Sudden Betrayal,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__LOOT_210_zhCN_SuddenBetrayal.png,spell,,2
1491,青玉飞镖,Jade Shuriken,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__CFM_690_zhCN_JadeShuriken.png,spell,,2
1492,幽灵弯刀,Spectral Cutlass,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GIL_672_zhCN_SpectralCutlass.png,weapon,,4
1493,搜索,Pick Pocket,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GIL_696_zhCN_PickPocket.png,spell,,2
1494,暗中破坏,Sabotage,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GVG_047_zhCN_Sabotage.png,spell,,4
1495,迪菲亚头目,Defias Ringleader,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__EX1_131_zhCN_DefiasRingleader.png,minion,,2
1496,土地精海盗,Luckydo Buccaneer,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__CFM_342_zhCN_LuckydoBuccaneer.png,minion,pirate,6
1497,诈死,Cheat Death,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__LOOT_204_zhCN_CheatDeath.png,spell,,2
1498,通缉令,WANTED!,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GIL_687_zhCN_WANTED.png,spell,,4
1499,独眼欺诈者,One-eyed Cheat,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GVG_025_zhCN_OneeyedCheat.png,minion,pirate,2
1500,刺杀,Assassinate,normal,http://hearthstone.nos.netease.com/1/hscards/ROGUE__CS2_076_zhCN_Assassinate.png,spell,,5
1501,暗影大师,Shadow Sensei,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__CFM_694_zhCN_ShadowSensei.png,minion,,4
1502,加基森摆渡人,Gadgetzan Ferryman,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__CFM_693_zhCN_GadgetzanFerryman.png,minion,,2
1503,狗头人幻术师,Kobold Illusionist,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__LOOT_412_zhCN_KoboldIllusionist.png,minion,,4
1504,阿努巴尔伏击者,Anub'ar Ambusher,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__FP1_026_zhCN_AnubarAmbusher.png,minion,,4
1505,地精自动理发装置,Goblin Auto-Barber,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GVG_023_zhCN_GoblinAutoBarber.png,minion,meths,2
1506,齿轮大师的扳手,Cogmaster's Wrench,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GVG_024_zhCN_CogmastersWrench.png,weapon,,3
1507,面具收集者,Face Collector,legendary,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GIL_677_zhCN_FaceCollector.png,minion,,3
1508,虚灵商人,Ethereal Peddler,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__KAR_070_zhCN_EtherealPeddler.png,minion,,5
1509,克苏恩之刃,Blade of C'Thun,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__OG_282_zhCN_BladeofCThun.png,minion,,9
1510,走私商贩,Shady Dealer,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__AT_032_zhCN_ShadyDealer.png,minion,,3
1511,幽暗城勇士,Undercity Valiant,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__AT_030_zhCN_UndercityValiant.png,minion,,2
1512,窃贼,Cutpurse,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__AT_031_zhCN_Cutpurse.png,minion,,2
1513,影踪骁骑兵,Shado-Pan Rider,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__AT_028_zhCN_ShadoPanRider.png,minion,,5
1514,淬毒利刃,Poisoned Blade,epic,http://hearthstone.nos.netease.com/1/hscards/ROGUE__AT_034_zhCN_PoisonedBlade.png,weapon,,4
1515,剽窃,Burgle,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__AT_033_zhCN_Burgle.png,spell,,3
1516,被诅咒的海盗,Cursed Castaway,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GIL_557_zhCN_CursedCastaway.png,minion,pirate,6
1517,钢铁武道家,Iron Sensei,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GVG_027_zhCN_IronSensei.png,minion,meths,3
1518,加里维克斯,Trade Prince Gallywix,legendary,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GVG_028_zhCN_TradePrinceGallywix.png,minion,,6
1519,毁灭之刃,Perdition's Blade,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__EX1_133_zhCN_PerditionsBlade.png,weapon,,3
1520,执刃教徒,Bladed Cultist,common,http://hearthstone.nos.netease.com/1/hscards/ROGUE__OG_070_zhCN_BladedCultist.png,minion,,1
1521,迷雾幽灵,Mistwraith,rare,http://hearthstone.nos.netease.com/1/hscards/ROGUE__GIL_510_zhCN_Mistwraith.png,minion,,4
